total_price_excluding_optional_support,max_unit_price,avg_unit_price,min_unit_price,students_reached,posted_month,posted_dayofweek,total_quantity,primary_focus_subject,unique_items,primary_focus_area,school_metro,grade_level,resource_type,poverty_level,school_charter_t,school_magnet_t,label
2039.77,1798.0,1798.0,1798.0,25,10,2,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,True,0
711.88,329.99,329.99,329.99,25,1,6,2.0,Extracurricular,1,Health & Sports,rural,Grades 9-12,Technology,highest poverty,False,False,0
489.0,99.99,99.49,98.99,100,2,2,4.0,Visual Arts,2,Music & The Arts,rural,Grades 9-12,Technology,highest poverty,False,False,1
249.99,199.99,199.99,199.99,50,11,4,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,False,False,1
515.39,39.95,23.86909091,8.35,23,2,1,26.0,Mathematics,11,Math & Science,rural,Grades PreK-2,Supplies,highest poverty,False,False,0
469.97,386.64,386.64,386.64,450,2,5,1.0,Music,1,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
133.46,34.99,17.69,3.99,33,2,2,7.0,Mathematics,5,Math & Science,urban,Grades 6-8,Other,highest poverty,False,False,1
171.0,129.99,129.99,129.99,55,6,3,1.0,Visual Arts,1,Music & The Arts,urban,Grades 6-8,Technology,highest poverty,False,False,1
369.01,329.0,165.0,1.0,22,11,1,6.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
337.0,269.99,269.99,269.99,28,4,0,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
809.55,229.0,103.745,2.99,27,11,3,99.0,Literature & Writing,4,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,0
547.49,499.99,499.99,499.99,66,11,5,1.0,Literature & Writing,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,True,False,1
648.54,542.78,272.685,2.59,190,1,6,2.0,Economics,2,History & Civics,rural,Grades 6-8,Other,moderate poverty,False,False,0
165.67,20.89,18.47,16.05,6,11,0,7.0,Literacy,2,Literacy & Language,urban,Grades 9-12,Supplies,highest poverty,False,False,1
434.0,26.99,14.82875,6.69,23,4,4,28.0,Mathematics,16,Math & Science,rural,Grades 6-8,Other,highest poverty,False,False,0
259.7,94.99,50.09,5.19,500,6,1,9.0,Music,2,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
492.0,67.49,15.70533333,0.59,20,1,1,89.0,Literature & Writing,15,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,1
706.74,649.99,649.99,649.99,500,12,1,1.0,Health & Wellness,1,Health & Sports,urban,Grades 9-12,Technology,highest poverty,False,True,0
650.97,399.99,299.985,199.98,16,9,1,2.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
783.77,427.99,116.186,6.98,200,3,6,9.0,Visual Arts,5,Music & The Arts,urban,Grades 6-8,Technology,moderate poverty,True,False,0
104.16,80.99,80.99,80.99,100,10,6,1.0,Character Education,1,Math & Science,urban,Grades 9-12,Technology,highest poverty,True,False,1
136.51,19.99,17.49,14.99,23,12,1,6.0,Mathematics,6,Math & Science,urban,Grades PreK-2,Technology,highest poverty,True,False,1
532.51,61.05,23.61333333,3.13,500,3,1,25.0,Visual Arts,9,Music & The Arts,suburban,Grades 6-8,Supplies,highest poverty,False,False,0
293.9,13.0,13.0,13.0,20,11,4,20.0,Special Needs,1,Special Needs,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
561.0,229.42,229.42,229.42,30,4,1,2.0,Literacy,1,Literacy & Language,rural,Grades 9-12,Technology,highest poverty,False,False,0
384.33,66.25,16.59,1.85,180,3,3,52.0,Visual Arts,5,Music & The Arts,rural,Grades 6-8,Supplies,moderate poverty,False,False,0
249.96,49.99,49.99,49.99,30,8,1,4.0,Literacy,2,Literacy & Language,suburban,Grades PreK-2,Technology,moderate poverty,False,False,1
470.35,69.95,37.13,12.95,25,5,6,10.0,Mathematics,6,Math & Science,suburban,Grades 6-8,Supplies,highest poverty,False,False,0
1913.88,99.99,35.43,5.75,400,2,4,69.0,Performing Arts,4,Music & The Arts,urban,Grades 6-8,Other,highest poverty,False,False,1
151.18,22.95,13.81,5.65,30,4,6,8.0,Special Needs,5,Special Needs,rural,Grades 6-8,Supplies,moderate poverty,False,False,1
616.67,329.0,289.0,249.0,25,9,3,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
1778.34,0.0,0.0,0.0,200,9,2,0.0,Character Education,0,Health & Sports,urban,Grades 6-8,Trips,highest poverty,False,False,1
836.41,28.75,28.75,28.75,150,11,4,25.0,Literature & Writing,1,Literacy & Language,suburban,Grades 9-12,Supplies,moderate poverty,False,False,0
823.0,679.99,679.99,679.99,40,12,4,1.0,Literacy,1,Literacy & Language,rural,Grades PreK-2,Technology,highest poverty,False,False,0
853.98,399.99,399.99,399.99,30,9,0,2.0,Mathematics,1,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,0
198.46,4.88,4.88,4.88,33,8,6,33.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
257.94,49.95,31.37857143,9.95,24,12,3,7.0,Special Needs,7,Special Needs,suburban,Grades PreK-2,Supplies,low poverty,False,False,1
192.21,44.01,25.815,12.57,120,3,5,6.0,Literacy,6,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,1
313.02,79.95,62.45,29.95,25,1,6,4.0,Literacy,4,Literacy & Language,suburban,Grades PreK-2,Supplies,highest poverty,False,False,0
620.52,229.99,189.99,139.99,45,11,4,3.0,Literature & Writing,3,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
263.81,20.44,12.256,5.83,30,12,5,34.0,Literacy,4,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
136.39,40.5,39.5,37.5,21,5,2,3.0,Literacy,3,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
247.97,42.95,42.95,42.95,30,8,5,5.0,Mathematics,1,Math & Science,urban,Grades PreK-2,Technology,moderate poverty,False,False,1
219.59,99.5,59.65333333,34.86,21,10,3,3.0,Literacy,3,Literacy & Language,suburban,Grades PreK-2,Other,highest poverty,False,False,1
541.67,199.0,27.81933333,1.51,33,8,1,30.0,Literature & Writing,15,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
301.8,220.0,81.31333333,8.99,100,2,4,3.0,Music,3,Music & The Arts,urban,Grades PreK-2,Other,highest poverty,False,False,0
312.0,249.0,249.0,249.0,20,7,2,1.0,Music,1,Music & The Arts,suburban,Grades PreK-2,Technology,highest poverty,True,False,0
135.0,49.95,49.95,49.95,30,12,3,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
554.49,499.99,499.99,499.99,200,10,0,1.0,Foreign Languages,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,False,True,1
346.63,311.95,311.95,311.95,250,11,6,1.0,Health & Wellness,1,Health & Sports,urban,Grades 9-12,Technology,highest poverty,False,False,1
417.0,149.0,112.5,39.5,26,11,5,3.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
196.38,159.0,159.0,159.0,5,10,1,1.0,Literacy,1,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,1
295.97,15.29,12.725,10.16,10,10,0,20.0,Visual Arts,2,Music & The Arts,urban,Grades 9-12,Supplies,highest poverty,False,True,1
787.0,649.99,649.99,649.99,7,3,5,1.0,Special Needs,1,Special Needs,suburban,Grades 9-12,Technology,highest poverty,False,False,0
474.4,113.99,54.5,3.76,350,9,2,17.0,Health & Wellness,6,Health & Sports,urban,Grades PreK-2,Other,highest poverty,True,False,1
382.84,10.13,6.854,5.45,90,6,4,50.0,Literacy,10,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,1
214.02,160.55,160.55,160.55,20,6,5,1.0,Literature & Writing,1,Literacy & Language,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,1
256.0,49.99,36.382,9.99,30,1,6,7.0,Literacy,5,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
182.24,149.99,149.99,149.99,400,12,6,1.0,Music,1,Music & The Arts,rural,Grades 6-8,Technology,highest poverty,False,False,1
286.0,69.88,20.36,3.25,100,4,1,46.0,Mathematics,4,Math & Science,suburban,Grades 9-12,Supplies,highest poverty,False,False,1
186.72,99.5,51.46666667,24.95,30,9,0,3.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
311.65,2.65,1.56,0.47,90,8,0,120.0,Character Education,2,Math & Science,urban,Grades 9-12,Supplies,highest poverty,True,False,1
491.32,10.91,4.988333333,1.57,120,10,0,114.0,Visual Arts,24,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,False,False,0
389.7,10.8,10.8,10.8,150,1,3,30.0,Literacy,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
542.49,499.99,499.99,499.99,22,2,6,1.0,Literature & Writing,1,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,False,False,1
843.76,330.3,88.53444444,7.16,17,12,1,9.0,Character Education,9,Math & Science,urban,Grades 9-12,Technology,highest poverty,True,False,1
1172.95,86.62,86.62,86.62,15,11,5,13.0,Other,1,Health & Sports,suburban,Grades 9-12,Other,moderate poverty,False,False,1
401.76,51.29,8.321818182,1.23,80,12,3,90.0,Literature & Writing,33,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,1
156.0,34.99,23.49,12.99,30,4,1,5.0,Character Education,5,Health & Sports,urban,Grades 6-8,Other,highest poverty,False,False,1
430.04,179.55,45.40714286,13.46,225,9,6,8.0,Character Education,7,Math & Science,urban,Grades PreK-2,Supplies,highest poverty,True,False,1
647.06,557.95,303.97,49.99,100,9,4,2.0,Mathematics,2,Math & Science,suburban,Grades 9-12,Technology,highest poverty,False,False,0
217.17,29.95,27.66428571,19.95,26,1,5,7.0,ESL,7,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,1
389.0,7.85,7.85,7.85,75,3,0,40.0,History & Geography,1,History & Civics,rural,Grades 9-12,Other,highest poverty,False,False,1
460.99,35.14,35.14,35.14,270,11,6,11.0,Mathematics,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,0
482.0,89.37,30.50666667,9.56,30,1,5,12.0,Literacy,9,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
437.66,51.8,25.648,1.0,30,2,5,23.0,Special Needs,5,Special Needs,urban,Grades 6-8,Other,highest poverty,False,False,1
267.0,56.32,19.15909091,5.99,30,10,6,11.0,Literacy,11,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
447.99,399.99,399.99,399.99,13,12,3,1.0,Literacy,1,Literacy & Language,suburban,Grades 6-8,Technology,moderate poverty,False,False,0
716.51,671.44,671.44,671.44,85,2,4,1.0,Literature & Writing,1,Literacy & Language,rural,Grades 6-8,Technology,highest poverty,False,False,0
250.51,40.95,31.09,3.51,23,8,2,28.0,Literacy,4,Literacy & Language,rural,Grades PreK-2,Other,moderate poverty,False,False,1
309.0,90.36,27.40555556,6.74,24,11,0,9.0,History & Geography,9,History & Civics,urban,Grades 6-8,Supplies,highest poverty,False,False,1
791.56,129.99,46.29142857,19.0,800,8,1,24.0,Music,7,Music & The Arts,urban,Grades PreK-2,Supplies,highest poverty,True,False,0
647.25,274.55,274.55,274.55,150,5,3,2.0,Other,1,Health & Sports,rural,Grades 6-8,Technology,highest poverty,False,False,0
394.26,40.23,6.524666667,2.03,500,9,6,86.0,Visual Arts,15,Music & The Arts,urban,Grades 6-8,Supplies,highest poverty,False,False,1
525.24,165.0,161.0,159.0,30,8,4,3.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
467.0,380.0,380.0,380.0,35,2,6,1.0,ESL,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
416.0,22.45,22.45,22.45,15,7,1,15.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,False,0
500.77,415.0,415.0,415.0,23,4,1,1.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Technology,moderate poverty,True,False,1
851.91,329.99,132.99,46.99,30,10,2,6.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,0
609.0,360.8,249.895,138.99,26,9,2,2.0,Literacy,2,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,False,False,1
503.72,149.99,149.99,149.99,100,10,1,3.0,Literacy,1,Literacy & Language,urban,Grades 9-12,Technology,highest poverty,False,False,1
143.55,99.0,53.475,7.95,30,1,6,2.0,Performing Arts,2,Music & The Arts,urban,Grades 6-8,Technology,highest poverty,False,False,1
243.95,199.95,199.95,199.95,150,8,6,1.0,Literature & Writing,1,Literacy & Language,suburban,Grades 6-8,Technology,moderate poverty,False,False,0
281.88,9.25,7.53,4.35,90,11,4,30.0,Literacy,3,Literacy & Language,suburban,Grades 6-8,Other,moderate poverty,False,False,1
318.93,179.99,131.88,83.77,15,9,4,2.0,Social Sciences,2,History & Civics,urban,Grades 9-12,Technology,highest poverty,False,False,1
603.85,189.0,88.89,23.9,80,2,0,8.0,Literature & Writing,3,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
479.75,33.24,33.24,33.24,999,7,2,12.0,Sports,1,Health & Sports,urban,Grades 9-12,Supplies,highest poverty,False,False,1
647.7,48.99,34.49,19.99,60,3,3,18.0,Character Education,2,Math & Science,rural,Grades 9-12,Supplies,moderate poverty,False,False,0
373.25,36.51,22.75,8.99,50,8,0,31.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,0
1172.59,189.99,52.9925,12.96,200,4,2,23.0,Environmental Science,20,Math & Science,rural,Grades 6-8,Other,moderate poverty,False,False,0
323.9,27.0,22.33333333,19.0,30,8,2,12.0,Literacy,12,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
917.05,779.0,291.3133333,24.95,80,10,1,3.0,Visual Arts,3,Music & The Arts,rural,Grades 9-12,Technology,highest poverty,False,False,1
346.0,121.07,101.12,81.17,425,10,6,3.0,Literacy,2,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,0
840.17,314.5,257.55,200.6,35,8,5,3.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,0
447.99,399.99,399.99,399.99,25,1,5,1.0,Literacy,1,Literacy & Language,suburban,Grades PreK-2,Technology,moderate poverty,False,False,0
710.21,584.99,584.99,584.99,50,4,3,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,0
551.69,469.0,171.3266667,14.99,26,3,0,3.0,Literacy,3,Literacy & Language,urban,Grades PreK-2,Supplies,highest poverty,True,False,0
165.06,13.1,7.827058824,5.07,30,2,6,17.0,Literacy,17,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,1
713.9,261.24,94.12,14.72,25,3,1,9.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
707.66,199.0,74.18333333,29.95,21,9,6,9.0,Mathematics,9,Math & Science,suburban,Grades 6-8,Technology,highest poverty,False,False,0
139.33,16.19,15.38857143,11.39,22,4,1,8.0,Special Needs,7,Special Needs,suburban,Grades PreK-2,Other,highest poverty,False,False,0
590.61,494.99,494.99,494.99,200,9,4,1.0,Music,1,Music & The Arts,urban,Grades 6-8,Technology,highest poverty,False,False,1
151.71,95.0,57.495,19.99,23,11,5,2.0,Literature & Writing,2,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,1
445.61,128.5,14.36181818,1.7,592,9,2,40.0,Character Education,22,Health & Sports,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
598.74,549.99,549.99,549.99,50,9,3,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
657.0,539.99,539.99,539.99,24,10,5,1.0,Visual Arts,1,Music & The Arts,urban,Grades 6-8,Technology,highest poverty,False,False,1
253.0,154.75,99.65,44.55,35,1,0,2.0,ESL,2,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
270.77,210.28,210.28,210.28,25,8,5,1.0,Early Development,1,Health & Sports,suburban,Grades PreK-2,Supplies,highest poverty,False,False,1
124.0,89.99,89.99,89.99,160,3,0,1.0,Character Education,1,Math & Science,rural,Grades 6-8,Technology,highest poverty,False,False,0
311.34,56.99,7.57,0.94,30,10,4,47.0,History & Geography,21,History & Civics,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
231.98,199.0,199.0,199.0,23,9,1,1.0,Literacy,1,Literacy & Language,urban,Grades PreK-2,Technology,highest poverty,False,False,1
478.0,389.0,389.0,389.0,75,12,4,1.0,Health & Life Science,1,Math & Science,urban,Grades 9-12,Supplies,highest poverty,False,False,1
571.94,529.0,529.0,529.0,26,7,2,1.0,Literature & Writing,1,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
2516.75,0.0,0.0,0.0,300,1,1,0.0,Environmental Science,0,Math & Science,rural,Grades 6-8,Trips,highest poverty,False,False,1
421.0,119.99,37.89,6.29,15,4,1,9.0,Special Needs,9,Special Needs,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,0
485.0,12.6,6.0025,2.69,90,4,0,75.0,History & Geography,8,History & Civics,suburban,Grades 6-8,Other,highest poverty,True,False,0
658.0,424.87,101.144,11.88,21,3,1,8.0,Literacy,5,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,True,False,0
439.98,399.0,399.0,399.0,25,8,2,1.0,Character Education,1,Health & Sports,suburban,Grades 6-8,Supplies,moderate poverty,False,False,0
320.0,178.0,36.54571429,4.36,90,10,1,7.0,Literacy,7,Literacy & Language,rural,Grades 6-8,Supplies,low poverty,False,False,1
391.64,98.35,39.58888889,4.37,90,10,0,9.0,Literacy,9,Literacy & Language,urban,Grades 6-8,Other,highest poverty,True,False,0
376.9,49.99,31.31,12.63,10,7,0,10.0,Music,2,Music & The Arts,urban,Grades 9-12,Supplies,highest poverty,False,False,1
371.73,256.45,151.0,45.55,240,9,0,2.0,Character Education,2,Math & Science,urban,Grades 6-8,Supplies,highest poverty,True,False,1
210.61,40.49,13.13909091,3.49,70,6,3,14.0,Literature & Writing,11,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
495.25,412.78,412.78,412.78,60,1,1,1.0,Mathematics,1,Math & Science,urban,Grades 6-8,Technology,highest poverty,False,False,1
118.0,10.15,8.414,4.77,90,11,5,14.0,Literature & Writing,5,Literacy & Language,urban,Grades 6-8,Other,highest poverty,False,False,1
349.71,314.99,314.99,314.99,28,11,5,1.0,Literacy,1,Literacy & Language,urban,Grades 6-8,Technology,highest poverty,False,False,1
726.0,389.5,110.856,28.45,400,1,4,6.0,Character Education,5,Math & Science,urban,Grades 6-8,Supplies,highest poverty,True,False,0
491.0,399.99,399.99,399.99,60,3,6,1.0,Foreign Languages,1,Literacy & Language,rural,Grades 9-12,Technology,moderate poverty,False,False,0
829.68,14.59,14.59,14.59,65,6,6,54.0,Literature & Writing,1,Literacy & Language,urban,Grades 9-12,Other,highest poverty,False,True,1
436.0,140.25,106.675,73.1,100,4,4,3.0,Mathematics,2,Math & Science,urban,Grades 9-12,Technology,highest poverty,True,True,0
533.0,119.0,65.64166667,13.9,16,3,3,9.0,Literacy,6,Literacy & Language,suburban,Grades PreK-2,Technology,highest poverty,False,False,1
481.0,81.66,24.4725,6.84,24,3,6,16.0,Early Development,16,Health & Sports,suburban,Grades PreK-2,Supplies,moderate poverty,False,False,0
571.74,516.99,516.99,516.99,11,1,6,1.0,Special Needs,1,Special Needs,rural,Grades PreK-2,Technology,highest poverty,False,False,0
438.47,113.89,60.91833333,21.99,30,1,2,6.0,Literacy,6,Literacy & Language,urban,Grades PreK-2,Other,highest poverty,False,False,0
582.92,71.99,40.49,8.99,150,9,4,18.0,Literature & Writing,2,Literacy & Language,suburban,Grades 6-8,Supplies,highest poverty,False,False,1
344.22,179.99,154.79,129.59,40,12,6,2.0,Literacy,2,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,False,False,1
291.18,206.99,106.98,6.97,8,8,1,4.0,Special Needs,2,Special Needs,urban,Grades 9-12,Technology,highest poverty,False,True,1
593.06,537.99,537.99,537.99,40,3,6,1.0,Special Needs,1,Special Needs,urban,Grades 6-8,Technology,highest poverty,False,False,0
451.09,79.99,30.86625,6.99,30,3,2,16.0,Literature & Writing,8,Literacy & Language,urban,Grades 6-8,Supplies,highest poverty,True,False,1
339.88,281.6,281.6,281.6,17,12,2,1.0,Literature & Writing,1,Literacy & Language,rural,Grades PreK-2,Supplies,highest poverty,False,False,0
